pmid,source_cell,target_cell,factors,factor_type,species,culture_condition,confidence,paper_type,notes,source,evidence_sentence,year,title,is_duplicate,single_tf_flag,target_cell_raw,source_cell_raw,conversion_scope,duplicate_reason,preferred_pmid,duplicate_group_id,validation_recipe_valid,validation_source_cell_valid,validation_target_cell_valid,validation_factors_valid,validation_standalone_recipe,validation_duplicate_status,validation_error_category,validation_action,validation_notes,validation_needs_review,validation_known_issue,validation_resolution,single_tf_status,source_cell_std,target_cell_std,source_cell_broad,target_cell_broad,is_broad_duplicate,broad_duplicate_reason,broad_preferred_pmid,broad_duplicate_group_id,species_inference_method,factor_inference_method,factor_inference_rationale,scope_inference_method,scope_inference_rationale
25591928,mouse embryonic fibroblast,induced pluripotent stem cell,"Sox2, Klf4, c-Myc, GATA family members (GATA1-GATA6)","TF, TF, TF, TF",mouse,,medium,research,All GATA members can replace Oct4 in reprogramming.,abstract,"Here, we report that all GATA family members can substitute for Oct4 to induce pluripotency.",2015,GATA family members as inducers for cellular reprogramming to pluripotency.,False,False,induced pluripotent stem cell,mouse embryonic fibroblast,classical_reprogramming,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,mouse embryonic fibroblast,induced pluripotent stem cell,fibroblast,induced pluripotent stem cell,False,,,,,,,rule_based_new,
25102011,"human fibroblast stably expressing Klf4, Sox2 and c-Myc",induced pluripotent stem cell,"Oct4, Klf4, Sox2, c-Myc","TF, TF, TF, TF",human,,high,research,Episomal Oct4 transfer in KS3-stable fibroblasts; mainly integration-free iPSCs.,abstract,"Providing proof-of-concept, episomal transfer of Oct4 was potent to mediate conversion of human fibroblasts stably expressing Klf4, Sox2 and c-Myc into induced pluripotent stem cells, which were mainly free of residual Oct4 vector integration.",2014,Improved retroviral episome transfer of transcription factors enables sustained cell fate modification.,False,False,induced pluripotent stem cell,"human fibroblast stably expressing Klf4, Sox2 and c-Myc",classical_reprogramming,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,"human fibroblast stably expressing Klf4, Sox2 and c-Myc",induced pluripotent stem cell,fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,16904174,broad_recipe_0003,,,,rule_based_new,
24582926,fibroblast,human induced hepatocyte,"HNF1A, HNF4A, HNF6, ATF5, PROX1, CEBPA","TF, TF, TF, TF, TF, TF",human,,high,research,Up to 30% liver repopulation in mice; drug metabolism comparable to primary hepatocytes,abstract,"Here, we show that functional human induced hepatocytes (hiHeps) can be generated from fibroblasts by overexpressing the hepatic fate conversion factors HNF1A, HNF4A, and HNF6 along with the maturation factors ATF5, PROX1, and CEBPA.",2014,Human hepatocytes with drug metabolic function induced from fibroblasts by lineage reprogramming.,False,False,human induced hepatocyte,fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,fibroblast,human induced hepatocyte,fibroblast,hepatocyte,False,,,,,,,rule_based_new,
24476887,mouse lymphocyte,pluripotent stem cell,low-pH stress,other,mouse,,high,research,STAP phenomenon; no transcription factors; efficient chimaera and germline transmission,abstract,"In STAP, strong external stimuli such as a transient low-pH stressor reprogrammed mammalian somatic cells, resulting in the generation of pluripotent cells.",2014,Stimulus-triggered fate conversion of somatic cells into pluripotency.,False,False,pluripotent stem cell,mouse lymphocyte,unclear,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | held: missing species/scope,True,,,,mouse lymphocyte,pluripotent stem cell,mouse lymphocyte,induced pluripotent stem cell,False,,,,,,,rule_based_new,
22874919,mouse pancreatic progenitor cell,liver cell,Sox9 ablation,knockdown,mouse,,medium,research,Pancreatic progenitor-specific Sox9 ablation causes hepatic cell fate conversion in vivo.,abstract,We show that pancreatic progenitor-specific ablation of Sox9 during early pancreas development causes pancreas-to-liver cell fate conversion.,2012,A Sox9/Fgf feed-forward loop maintains pancreatic organ identity.,False,False,liver cell,mouse pancreatic progenitor cell,unclear,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | held: missing species/scope,True,,,,mouse pancreatic progenitor cell,liver cell,mouse pancreatic progenitor cell,liver cell,False,,,,,,,rule_based_new,
19641492,skin fibroblast,brown fat cell,"PRDM16, C/EBP-beta","TF, TF","mouse, human",,high,research,Transplantation gave ectopic brown fat; glucose uptake confirmed,abstract,"Forced expression of PRDM16 and C/EBP-beta is sufficient to induce a fully functional brown fat program in naive fibroblastic cells, including skin fibroblasts from mouse and man.",2009,Initiation of myoblast to brown fat switch by a PRDM16-C/EBP-beta transcriptional complex.,False,False,brown fat cell,skin fibroblast,cell_state_modulation,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,skin fibroblast,brown fat cell,fibroblast,brown fat cell,False,,,,,,,rule_based_new,
18719582,skeletal myoblast,brown fat cell,PRDM16,TF,mouse,,high,research,Ectopic PRDM16 expression induces brown fat differentiation from myoblasts.,abstract,"Conversely, ectopic expression of PRDM16 in myoblasts induces their differentiation into brown fat cells.",2008,PRDM16 controls a brown fat/skeletal muscle switch.,False,True,brown fat cell,skeletal myoblast,cell_state_modulation,,,,,,,,,,,,"newly added (coverage-gap fetch); pending evidence + curation | single_tf classified from abstract (deepseek), pending review",True,,,standalone_valid,skeletal myoblast,brown fat cell,skeletal myoblast,brown fat cell,False,,,,,,,rule_based_new,
42194068,pro-inflammatory M1 macrophage,pro-healing M2 macrophage,AP10W,other,mouse,,high,research,Promotes M1 to M2 polarization; enhances wound healing in vivo.,abstract,"Concurrently, AP10W drove macrophage reprogramming from a pro-inflammatory M1 phenotype toward a pro-healing M2 state, as evidenced by upregulated Arginase-1 (Arg-1) and Interleukin-10 (Il-10) expression, alongside attenuated Tumor necrosis factor-alpha (Tnf-α), Interleukin-1 beta (Il-1β), Interleukin-6 (Il-6), and Inducible nitric oxide synthase (iNOS) levels.",2026,The Multifunctional Peptide AP10W Enhances Skin Wound Healing Through Macrophage Reprogramming and Angiogenesis.,False,False,pro-healing M2 macrophage,pro-inflammatory M1 macrophage,cell_state_modulation,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,pro-inflammatory M1 macrophage,pro-healing M2 macrophage,macrophage,macrophage,False,,,,,,,rule_based_new,
40579673,mouse fibroblast (L929),keratinocyte-like cell (iKC),"BMI1, FGFR2b","TF, other",mouse,,high,research,In vitro and in vivo; promoted wound closure in diabetic mouse model.,abstract,iKCs-B2 (Keratinocyte-like cells form from B2-infected L929) exhibited both morphological and functional characteristics comparable to primary keratinocytes.,2025,Direct Lineage Reprogramming of Fibroblasts into Functional Keratinocyte-Like Cells via BMI1 and FGFR2b for Diabetic Wound Repair.,False,False,keratinocyte-like cell (iKC),mouse fibroblast (L929),lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,mouse fibroblast (L929),keratinocyte-like cell (iKC),fibroblast,keratinocyte,False,,,,,,,rule_based_new,
38980153,mouse bone marrow-derived mesenchymal stem cell,keratinocyte-like cell,KGF-mimetic peptide (KGFp),other,mouse,,high,research,In vitro and in vivo; enhanced wound closure rate (79.3%) in diabetic mice,abstract,KGFp enhanced migration and transdifferentiation of mouse bone marrow-derived MSCs toward keratinocyte-like cells (KLCs).,2024,3D Porous Polymer Scaffold-Conjugated KGF-Mimetic Peptide Promotes Functional Skin Regeneration in Chronic Diabetic Wounds.,False,False,keratinocyte-like cell,mouse bone marrow-derived mesenchymal stem cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,mouse bone marrow-derived mesenchymal stem cell,keratinocyte-like cell,mesenchymal stem cell,keratinocyte,False,,,,,,,rule_based_new,
34350551,human pluripotent stem cell,epidermal stem and progenitor cell,not specified,other,human,"morphogens, ROCK inhibitor",low,other,Protocol details modified from prior work; new PSC line converted successfully.,abstract,Independent donor-derived PSC lines were converted into ESPCs through the addition of relevant morphogens and a ROCK inhibitor.,2021,Directed differentiation of human pluripotent stem cells into epidermal stem and progenitor cells.,False,False,epidermal stem and progenitor cell,human pluripotent stem cell,directed_differentiation,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,human pluripotent stem cell,epidermal stem and progenitor cell,induced pluripotent stem cell,epidermal stem and progenitor cell,False,,,,,,,rule_based_new,
32312260,human urine cell,keratinocyte-like cell,"BMI1, ΔNP63α","TF, TF",human,serum- and feeder cell-free system,high,research,iKCs self-assembled into stratified skin equivalents in vitro,abstract,Induced keratinocyte-like cells (iKCs) were directly reprogrammed from human urine cells by retroviral transduction of two lineage-specific transcription factors BMI1 and △NP63α (BN).,2020,Long-term expansion of directly reprogrammed keratinocyte-like cells and in vitro reconstitution of human skin.,False,False,keratinocyte-like cell,human urine cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human urine cell,keratinocyte-like cell,human urine cell,keratinocyte,False,,,,,,,rule_based_new,
31930712,human fibroblast,keratinocyte stem-like cell,not specified,other,human,chemically defined culture medium,medium,research,"iKSC resemble KSC, differentiate in vitro and regenerate epidermis in vivo.",abstract,"Here, we develop a method to convert human fibroblasts into induced keratinocyte stem-like cells (iKSC) by coupling transient expression of reprogramming factors with a chemically defined culture medium, without the formation of iPSC.",2020,Generation of keratinocyte stem-like cells from human fibroblasts via a direct reprogramming approach.,False,False,keratinocyte stem-like cell,human fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,human fibroblast,keratinocyte stem-like cell,fibroblast,keratinocyte,False,,,,,,,rule_based_new,
28142205,postnatal human epidermal keratinocyte,neural crest cell,"fibroblast growth factor 2, insulin like growth factor 1","cytokine, cytokine",human,,high,research,In vitro and in vivo differentiation to multiple NC derivatives,abstract,"Here we provide evidence that postnatal human epidermal keratinocytes (KC), in response to fibroblast growth factor 2 and insulin like growth factor 1 signals, can be reprogrammed toward a NC fate.",2017,Reprogramming Postnatal Human Epidermal Keratinocytes Toward Functional Neural Crest Fates.,False,False,neural crest cell,postnatal human epidermal keratinocyte,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,postnatal human epidermal keratinocyte,neural crest cell,keratinocyte,neural crest cell,False,,,,,,,rule_based_new,
26574554,human umbilical cord-derived mesenchymal stem cell,sweat gland-like cell,keratinocyte growth factor,cytokine,human,chemically defined medium with recombinant human KGF,high,research,Differentiated SGCs regenerated functional sweat glands in mouse burn model in vivo,abstract,"We found KGF expression in the SGCs and that recombinant human KGF could induce hUC-MSC differentiation into SGCs, suggesting KGF plays a pivotal role in promoting hUC-MSC differentiation to SGCs.",2016,Role of Keratinocyte Growth Factor in the Differentiation of Sweat Gland-Like Cells From Human Umbilical Cord-Derived Mesenchymal Stem Cells.,False,False,sweat gland-like cell,human umbilical cord-derived mesenchymal stem cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human umbilical cord-derived mesenchymal stem cell,sweat gland-like cell,mesenchymal stem cell,sweat gland-like cell,False,,,,,,,rule_based_new,
24904173,keratinocyte,induced pluripotent stem cell,not specified,other,human,,high,research,Reprogramming efficiency ~0.14%; integration-free; in vitro and in vivo differentiation,abstract,Our improved method using lipid-mediated transfection achieved a reprogramming efficiency of ∼0.14% on average.,2014,Efficient generation of integration-free human induced pluripotent stem cells from keratinocytes by simple transfection of episomal vectors.,False,False,induced pluripotent stem cell,keratinocyte,classical_reprogramming,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,keratinocyte,induced pluripotent stem cell,keratinocyte,induced pluripotent stem cell,True,same_broad_cell_recipe,32784894,broad_recipe_0324,,,,rule_based_new,
24510784,human induced pluripotent stem cell,keratinocyte,"retinoic acid, bone morphogenetic protein-4","small_molecule, cytokine",human,collagen type I- and collagen type IV-coated dishes,high,other,Protocol for efficient differentiation; uses retinoic acid and BMP4.,abstract,"Here, we describe a protocol for the efficient differentiation of human iPSCs into functional keratinocytes.",2014,Differentiation of human induced pluripotent stem cells into a keratinocyte lineage.,False,False,keratinocyte,human induced pluripotent stem cell,directed_differentiation,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,human induced pluripotent stem cell,keratinocyte,induced pluripotent stem cell,keratinocyte,False,,,,,,,rule_based_new,
23921950,human dermal fibroblast,keratinocyte-like cell,"p63, KLF4","TF, TF",human,,high,research,Highly rapid and efficient conversion within one week.,abstract,"Here we report that the combination of p63, a master regulator of epidermal development and differentiation, and KLF4, a regulator of epidermal differentiation, is sufficient to convert dermal fibroblasts to a keratinocyte phenotype.",2014,Highly rapid and efficient conversion of human fibroblasts to keratinocyte-like cells.,False,False,keratinocyte-like cell,human dermal fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human dermal fibroblast,keratinocyte-like cell,fibroblast,keratinocyte,False,,,,,,,rule_based_new,
19320896,human CD14+ monocyte,keratinocyte-like cell,not specified,other,human,,medium,research,"Transdifferentiation after 21 days in culture; cells express stratifin, cytokeratins, involucrin.",abstract,"These transdifferentiated cells exhibited, along with a keratinocyte-like morphology, a characteristic profile consisting in stratifin(+), cytokeratins(+) (types I and II), CD14(low), and involucrin(+) on day 21 in culture.",2009,Circulating monocytes have the capacity to be transdifferentiated into keratinocyte-like cells.,False,False,keratinocyte-like cell,human CD14+ monocyte,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,human CD14+ monocyte,keratinocyte-like cell,macrophage,keratinocyte,False,,,,,,,rule_based_new,
19074417,murine vibrissa hair follicle stem cell,corneal epithelial-like cell,"laminin-5, conditioned medium from limbal stromal fibroblasts","other, other",mouse,laminin-5 substrate and conditioned medium from limbal stromal fibroblasts,high,research,"In vitro transdifferentiation; upregulation of K12 and Pax6, downregulation of K10.",abstract,"Conditioned medium derived from limbal fibroblasts markedly upregulated expression of cornea-specific K12 and Pax6 on the mRNA and protein level, whereas expression of the epidermal keratinocyte marker K10 was strongly downregulated.",2009,Corneal limbal microenvironment can induce transdifferentiation of hair follicle stem cells into corneal epithelial-like cells.,False,False,corneal epithelial-like cell,murine vibrissa hair follicle stem cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,murine vibrissa hair follicle stem cell,corneal epithelial-like cell,murine vibrissa hair follicle stem cell,corneal epithelial-like cell,False,,,,,,,rule_based_new,
18931654,juvenile human primary keratinocyte,induced pluripotent stem cell,"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",human,,high,research,At least 100-fold more efficient and twofold faster than fibroblast reprogramming; also from single adult human hairs.,abstract,"Keratinocyte-derived iPS (KiPS) cells appear indistinguishable from human embryonic stem cells in colony morphology, growth properties, expression of pluripotency-associated transcription factors and surface markers, global gene expression profiles and differentiation potential in vitro and in vivo.",2008,Efficient and rapid generation of induced pluripotent stem cells from human keratinocytes.,False,False,induced pluripotent stem cell,juvenile human primary keratinocyte,classical_reprogramming,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,juvenile human primary keratinocyte,induced pluripotent stem cell,keratinocyte,induced pluripotent stem cell,False,,,,,,,rule_based_new,
18094731,epidermal stem cell,B lymphocyte precursor,not specified,other,,co-culture with S17 bone marrow stromal cells in cytokine-supplemented medium,medium,research,Cells from epidermis generated B lymphocyte precursors with V(D)J rearrangement.,abstract,We found that these isolated cells co-cultured with S17 bone marrow stromal cells in cytokine-supplemented medium changed their cell surface marker profile and gene expression pattern to one characteristic of B lymphocyte precursors.,2008,"Cells isolated from the epidermis by Hoechst dye exclusion, small size, and negative selection for hematopoietic markers can generate B lymphocyte precursors.",False,False,B lymphocyte precursor,epidermal stem cell,unclear,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,epidermal stem cell,B lymphocyte precursor,epidermal stem cell,B cell,False,,,,,,,rule_based_new,
17877610,mouse skin keratinocyte,neuronal lineage cell,"ESC-conditioned medium, BMP4","other, cytokine",mouse,"ESC-conditioned medium pre-treatment, then directed differentiation",medium,research,Pre-treatment enabled reprogramming and directed differentiation to neuronal lineage in vitro.,abstract,Pre-treated keratinocytes could be specifically directed to differentiate into cells of the neuronal lineage.,2007,Skin keratinocytes pre-treated with embryonic stem cell-conditioned medium or BMP4 can be directed to an alternative cell lineage.,False,False,neuronal lineage cell,mouse skin keratinocyte,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,mouse skin keratinocyte,neuronal lineage cell,keratinocyte,neuron,False,,,,,,,rule_based_new,
8381787,human keratinocyte cell line HaCaT,mesenchymal/myogenic cell (DTHMZ),"MyoD1, 5-aza-2'-deoxycytidine","TF, small_molecule",human,,high,research,In vitro conversion; resulting cells show mesenchymal/myogenic phenotype.,abstract,"Cells of the human keratinocyte line HaCaT were shifted to a mesenchymal/myogenic phenotype (DTHMZ cells) by MyoD1 transfection, 5-aza-2' deoxycytidine treatment, and selection for reduced adhesion on plastic.",1993,"""Trans-differentiation"" from epidermal to mesenchymal/myogenic phenotype is associated with a drastic change in cell-cell and cell-matrix adhesion molecules.",False,False,mesenchymal/myogenic cell (DTHMZ),human keratinocyte cell line HaCaT,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human keratinocyte cell line HaCaT,mesenchymal/myogenic cell (DTHMZ),keratinocyte,mesenchymal/myogenic cell (DTHMZ),False,,,,,,,rule_based_new,
1371288,human keratinocyte cell line HaCaT,mesenchymal/myogenic phenotype,"MyoD1 transfection, 5-aza-2'-deoxycytidine, selection for reduced cell attachment","TF, small_molecule, other",human,,high,research,Subpopulation lost epithelial characteristics; gained fibroblastic morphology and myogenic markers.,abstract,"A subpopulation of less adhesive cells, isolated from the 5-aza-CdR treated MyoD1-transfectants, had lost most epithelial characteristics in culture (epidermal keratins, desmosomal proteins, and surface-glycoprotein Gp90) and had shifted to a mesenchymal/myogenic phenotype (fibroblastic morphology, transactivation of Myf3 and myogenin, expression of myosin, desmin, vimentin, and Gp130).",1992,"Progressive stages of ""transdifferentiation"" from epidermal to mesenchymal phenotype induced by MyoD1 transfection, 5-aza-2'-deoxycytidine treatment, and selection for reduced cell attachment in the human keratinocyte line HaCaT.",False,False,mesenchymal/myogenic phenotype,human keratinocyte cell line HaCaT,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,human keratinocyte cell line HaCaT,mesenchymal/myogenic phenotype,keratinocyte,mesenchymal/myogenic phenotype,False,,,,,,,rule_based_new,
31255469,wound-resident mesenchymal cell,induced stratified epithelial progenitor,"DNP63A, GRHL2, TFAP2A, cMYC","TF, TF, TF, TF",mouse,"in vivo, adeno-associated viral vector",high,research,"Generated epithelia with barrier function, maintained >6 months",abstract,We have developed a de novo epithelialization method for treating cutaneous ulcers by means of reprogramming wound-resident mesenchymal cells in vivo into cells able to form a stratified epithelium: induced stratified epithelial progenitors (iSEPs).,2019,Development of de novo epithelialization method for treatment of cutaneous ulcers.,False,False,induced stratified epithelial progenitor,wound-resident mesenchymal cell,unclear,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | held: missing species/scope,True,,,,wound-resident mesenchymal cell,induced stratified epithelial progenitor,wound-resident mesenchymal cell,induced stratified epithelial progenitor,False,,,,,,,rule_based_new,
42102231,cytotoxic effector CD8 T cell,cytotoxic effector CD8 T cell expressing IL-2 and CD62L,"IL-2-encoding mRNA, human CD62L-encoding mRNA","other, other",mouse,,high,research,In vivo targeting via fractalkine-conjugated mRNA-LNPs; up to 95% targeting efficiency.,abstract,"In addition, delivery of IL-2-encoding mRNA and human CD62L-encoding mRNA to mouse T<sub>eff</sub> cells enabled robust exogenous IL-2 secretion and CD62L expression.",2026,In vivo reprogramming of cytotoxic effector CD8 T cells via fractalkine-conjugated mRNA-LNPs.,False,False,cytotoxic effector CD8 T cell expressing IL-2 and CD62L,cytotoxic effector CD8 T cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,cytotoxic effector CD8 T cell,cytotoxic effector CD8 T cell expressing IL-2 and CD62L,T cell,T cell,False,,,,,,,rule_based_new,
41975618,reactive astrocytes,functional neuron,NeuroD1,TF,mouse,,high,research,In vivo conversion; cognitive improvement in Alzheimer's model.,abstract,"Using retro-orbital delivery of AAV-PHP.eB-GFAP-NeuroD1-GFP, we achieved broad astrocyte-to-neuron conversion throughout the brain of 7-month-old Alzheimer's disease mice.",2026,NeuroD1 gene therapy converts reactive astrocytes to functional new neurons in a mouse model of Alzheimer's disease.,False,True,functional neuron,reactive astrocytes,lineage_conversion,,,,,,,,,,,,"newly added (coverage-gap fetch); pending evidence + curation | single_tf classified from abstract (deepseek), pending review",True,,,standalone_valid,reactive astrocytes,functional neuron,astrocyte,neuron,True,same_broad_cell_recipe,24360883,broad_recipe_0022,,,,rule_based_new,
41771413,mouse astrocyte,dopaminergic neuron,not specified,other,mouse,,medium,research,Astrocyte-targeted nanocomplex-mediated conversion; restored dopamine levels and motor function in mouse model.,abstract,"This system facilitated robust astrocyte-to-dopaminergic neuron conversion both in vitro and in vivo, with strong expression of dopaminergic markers exclusively in targeted astrocytes.",2026,Cell-targeted nanocomplex facilitates direct reprogramming of astrocytes into dopaminergic neurons in Parkinson's disease.,False,False,dopaminergic neuron,mouse astrocyte,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation,True,,,,mouse astrocyte,dopaminergic neuron,astrocyte,dopaminergic neuron,False,,,,,,,rule_based_new,
41732267,NG2 glia,neuron,SOX2,TF,mouse,in vivo,high,research,"In vivo, improves bladder function after spinal cord injury.",abstract,"The reprogramming process induces new neurons, attenuates scarring, and significantly improves urinary performance, as assessed by voiding assays and conscious cystometry.",2026,<i>In vivo</i> reprogramming of NG2 glia improves bladder function after spinal cord injury.,True,True,neuron,NG2 glia,lineage_conversion,same_standardized_recipe,40766438,recipe_0205;recipe_0207,,,,,,,,,"newly added (coverage-gap fetch); pending evidence + curation | single_tf classified from abstract (deepseek), pending review",True,,,standalone_valid,NG2 glia,neuron,NG2 glia,neuron,True,same_broad_cell_recipe,40766438,broad_recipe_0381,,,,rule_based_new,
41727120,Mueller glia,neural cells,"electrical stimulation, p27Kip1 inactivation","other, knockdown",mouse,3D retinal culture,high,research,Combination of E-stim and p27Kip1 inactivation (ESPI) increases proliferation and neurogenesis in adult mouse retina.,abstract,"With this model, we find that E-stim and p27Kip1 inactivation in combination (ESPI) increases proliferation, endogenous Ascl1 expression, and neurogenesis of Mueller-derived cells across modalities.",2026,Electrical stimulation combined with p27Kip1 inactivation drives proliferative neurogenic reprogramming of Mueller glia in the adult mouse retina.,False,False,neural cells,Mueller glia,unclear,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | held: missing species/scope,True,,,,Mueller glia,neural cells,Mueller glia,neuron,False,,,,,,,rule_based_new,
41693546,postoperative residual tumor cell,type 1 conventional dendritic cell,Bifidobacterium longum (BL21),other,mouse,,high,research,In vivo reprogramming; triggers antitumor immunity in murine postoperative models.,abstract,"Activation of intracellular BL21 disrupts cholesterol metabolism, triggering the in vivo reprogramming of tumor cells into a type 1 conventional dendritic cell.",2026,Probiotic-Driven Therapeutic Vaccine for in Vivo Reprogramming of Tumor Cells To Elicit Postoperative Antitumor Immunity.,False,False,type 1 conventional dendritic cell,postoperative residual tumor cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,postoperative residual tumor cell,type 1 conventional dendritic cell,postoperative residual tumor cell,type 1 conventional dendritic cell,False,,,,,,,rule_based_new,
41691371,CD8+ T cell,CD22 CAR-expressing T cell,CD22 CAR mRNA,other,human,,high,research,In vivo reprogramming using CD8-targeted LNPs; transient CAR expression; inhibits tumor growth.,abstract,"Using a NANOBODYVHH (variable heavy domain of heavy chain)-based targeting moiety, we deliver mRNA encoding a novel CD22 CAR specifically to CD8<sup>+</sup> cells, enabling transient functional CAR expression in vitro and in vivo.",2026,Reprogramming CD22 CAR-T cells in vivo using CD8-targeted mRNA-LNPs to treat hematological malignancies.,False,False,CD22 CAR-expressing T cell,CD8+ T cell,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,CD8+ T cell,CD22 CAR-expressing T cell,T cell,T cell,False,,,,,,,rule_based_new,
40791472,resident glial cells,neurons,SOX2 (phospho-mimetic mutant),TF,mouse,in vivo,high,research,Phospho-mimetic mutant enhances reprogramming efficiency; requires PRKDC/NHEJ.,abstract,A phospho-mimetic SOX2 mutant significantly enhances reprogramming efficiency without altering neuronal fate.,2025,Phosphorylation and DNA Damage Resolution Coordinate SOX2-Mediated Reprogramming in vivo.,False,True,neurons,resident glial cells,lineage_conversion,,,,,,,,,,,,"newly added (coverage-gap fetch); pending evidence + curation | single_tf classified from abstract (deepseek), pending review",True,,,standalone_valid,resident glial cells,neurons,resident glial cells,neuron,False,,,,,,,rule_based_new,
40766438,NG2 glia,neuron,SOX2,TF,mouse,in vivo,high,research,"Induces adult neurogenesis, reduces glial scarring, improves bladder function after SCI.",abstract,"NG2 glia reprogramming induces adult neurogenesis, reduces glial scarring, and significantly improves urinary performance, as measured by voiding assays and conscious cystometry.",2025,in vivo Reprogramming of NG2 Glia Improves Bladder Function After Spinal Cord Injury.,False,True,neuron,NG2 glia,lineage_conversion,,,,,,,,,,,,"newly added (coverage-gap fetch); pending evidence + curation | single_tf classified from abstract (deepseek), pending review",True,,,standalone_valid,NG2 glia,neuron,NG2 glia,neuron,False,,,,,,,rule_based_new,
40257388,mouse fibroblast,induced dopaminergic neuron,"MXene, electromagnetic field","other, other",mouse,,high,research,MXene+EMF enhances direct reprogramming; base cocktail unspecified.,abstract,"Here, we report that MXene, under specific electromagnetic field (EMF) conditions, effectively promotes the direct lineage reprogramming of induced dopaminergic (iDA) neurons both <i>in vitro</i> and <i>in vivo</i>.",2025,Electromagnetized MXenes Enhance the Efficient Direct Reprogramming of Dopamine Neurons for Parkinson's Disease Therapy.,False,False,induced dopaminergic neuron,mouse fibroblast,lineage_conversion,,,,,,,,,,,,newly added (coverage-gap fetch); pending evidence + curation | evidence_staged_release_2026-06-13,False,,curated_coverage_expansion,,mouse fibroblast,induced dopaminergic neuron,fibroblast,dopaminergic neuron,False,,,,,,,rule_based_new,
